Key Id,Tournament Id,tournament Name,Match Id,Match Name,Team 1,Team 2,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Home Team FIFA Rank,Away Team FIFA Rank,Year,Home Team Squad Value (€M),Away Team Squad Value (€M),Home team win percentage,Away team win percentage,Home team wins in last 5 matches,Home team draws in last 5 matches,Home team losses in last 5 matches,Away team wins in last 5 matches,Away team draws in last 5 matches,Away team losses in last 5 matches,Home team points in last 5 matches,Away team points in last 5 matches,Home avg goals scored,Home avg goals conceded,Away avg goals scored,Away avg goals conceded,Home Elo,Away Elo,Head to Head Home Team Win,Head to Head Away Team Win,Head to Head Draw
56,WC-1950,1950 FIFA World Cup,M-1950-03,England v Chile,England,Chile,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-27,England,ENG,T-13,Chile,CHL,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,6.0,16.0,1950,4.2,1.2,0.3333,0.3333,0,0,0,2,0,1,0,6,0.0,0.0,1.6667,1.0,1000.0,1013.71,0,0,0
57,WC-1950,1950 FIFA World Cup,M-1950-04,Spain v United States,Spain,United States,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-71,Spain,ESP,T-80,United States,USA,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,25.0,1950,3.5,0.8,0.5,0.3333,1,1,1,2,0,2,4,6,1.3333,1.0,2.0,3.25,1000.05,999.33,0,0,0
58,WC-1950,1950 FIFA World Cup,M-1950-05,Sweden v Italy,Sweden,Italy,group stage,Group 3,1,0,0,0,1950-06-25,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-72,Sweden,SWE,T-39,Italy,ITA,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,4.0,5.0,1950,2.8,4.0,0.4,0.5,2,0,3,5,0,0,6,15,3.0,2.6,2.6,1.2,987.95,1109.21,0,0,0
59,WC-1950,1950 FIFA World Cup,M-1950-06,Brazil v Switzerland,Brazil,Switzerland,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-09,Brazil,BRA,T-73,Switzerland,CHE,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2.0,10.0,1950,5.0,1.8,0.6667,0.3333,3,1,1,1,1,3,10,4,2.4,1.2,1.4,2.2,1034.02,987.8,0,0,0
60,WC-1950,1950 FIFA World Cup,M-1950-07,Yugoslavia v Mexico,Yugoslavia,Mexico,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-84,Yugoslavia,YUG,T-44,Mexico,MEX,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,7.0,22.0,1950,2.5,0.9,0.6667,0.0,3,0,1,0,0,4,9,0,2.5,1.75,1.0,4.25,1028.83,945.32,0,0,0
61,WC-1950,1950 FIFA World Cup,M-1950-08,Spain v Chile,Spain,Chile,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,Spain,ESP,T-13,Chile,CHL,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,16.0,1950,3.5,1.2,0.5,0.3333,2,1,1,2,0,2,7,6,1.75,1.0,1.25,1.25,1015.02,998.11,0,0,0
62,WC-1950,1950 FIFA World Cup,M-1950-09,United States v England,United States,England,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-80,United States,USA,T-27,England,ENG,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,25.0,6.0,1950,0.8,4.2,0.3333,0.3333,2,0,3,1,0,0,6,3,1.8,3.2,2.0,0.0,984.36,1015.59,0,0,0
63,WC-1950,1950 FIFA World Cup,M-1950-10,Sweden v Paraguay,Sweden,Paraguay,group stage,Group 3,1,0,0,0,1950-06-29,15:30,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-72,Sweden,SWE,T-53,Paraguay,PRY,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,4.0,18.0,1950,2.8,1.0,0.4,0.0,2,0,3,1,0,1,6,3,3.0,2.6,0.5,1.5,1007.98,1000.62,0,0,0
64,WC-1950,1950 FIFA World Cup,M-1950-11,Brazil v Yugoslavia,Brazil,Yugoslavia,group stage,Group 1,1,0,0,0,1950-07-01,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-84,Yugoslavia,YUG,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2.0,7.0,1950,5.0,2.5,0.6667,0.6667,3,1,1,4,0,1,10,12,2.6,1.4,2.8,1.6,1032.03,1040.3,0,1,0
65,WC-1950,1950 FIFA World Cup,M-1950-12,Chile v United States,Chile,United States,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-019,Estádio Ilha do Retiro,Recife,Brazil,T-13,Chile,CHL,T-80,United States,USA,52,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,16.0,25.0,1950,1.2,0.8,0.3333,0.3333,2,0,3,2,0,3,6,6,1.0,1.4,1.4,3.2,983.84,1000.7,0,0,0
66,WC-1950,1950 FIFA World Cup,M-1950-13,Spain v England,Spain,England,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,Spain,ESP,T-27,England,ENG,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,3.0,6.0,1950,3.5,4.2,0.5,0.3333,3,1,1,1,0,1,10,3,1.8,0.8,1.0,0.5,1029.29,999.25,0,0,0
67,WC-1950,1950 FIFA World Cup,M-1950-14,Italy v Paraguay,Italy,Paraguay,group stage,Group 3,1,0,0,0,1950-07-02,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-39,Italy,ITA,T-53,Paraguay,PRY,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,5.0,18.0,1950,4.0,1.0,0.5,0.0,4,0,1,1,1,1,12,4,2.6,1.6,1.0,1.6667,1089.18,1000.94,0,0,0
68,WC-1950,1950 FIFA World Cup,M-1950-15,Uruguay v Bolivia,Uruguay,Bolivia,group stage,Group 4,1,0,0,0,1950-07-02,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-81,Uruguay,URY,T-07,Bolivia,BOL,80,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,1.0,35.0,1950,4.5,0.5,0.75,0.0,4,0,0,0,0,2,12,0,3.75,0.75,0.0,4.0,1059.97,970.62,0,0,0
69,WC-1950,1950 FIFA World Cup,M-1950-16,Switzerland v Mexico,Switzerland,Mexico,group stage,Group 1,1,0,0,0,1950-07-02,15:40,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-73,Switzerland,CHE,T-44,Mexico,MEX,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,10.0,22.0,1950,1.8,0.9,0.3333,0.0,1,2,2,0,0,5,5,0,1.4,2.0,1.0,4.2,989.78,933.86,0,0,0
70,WC-1950,1950 FIFA World Cup,M-1950-17,Brazil v Sweden,Brazil,Sweden,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-72,Sweden,SWE,71,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,2.0,4.0,1950,5.0,2.8,0.6667,0.4,3,1,1,2,1,2,10,7,2.6,1.2,3.2,2.6,1047.39,1007.66,1,0,0
71,WC-1950,1950 FIFA World Cup,M-1950-18,Uruguay v Spain,Uruguay,Spain,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-81,Uruguay,URY,T-71,Spain,ESP,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1.0,3.0,1950,4.5,3.5,0.75,0.5,5,0,0,3,1,1,15,10,4.6,0.6,1.4,0.6,1071.2,1043.0,0,0,0
72,WC-1950,1950 FIFA World Cup,M-1950-19,Brazil v Spain,Brazil,Spain,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-71,Spain,ESP,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,2.0,3.0,1950,5.0,3.5,0.6667,0.5,4,1,0,3,1,1,13,10,3.8,1.0,1.6,0.8,1060.68,1044.21,0,1,0
73,WC-1950,1950 FIFA World Cup,M-1950-20,Uruguay v Sweden,Uruguay,Sweden,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-81,Uruguay,URY,T-72,Sweden,SWE,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1.0,4.0,1950,4.5,2.8,0.75,0.4,4,1,0,1,1,3,13,4,4.8,1.0,1.8,4.0,1069.98,994.37,0,0,0
74,WC-1950,1950 FIFA World Cup,M-1950-21,Sweden v Spain,Sweden,Spain,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-72,Sweden,SWE,T-71,Spain,ESP,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,4.0,3.0,1950,2.8,3.5,0.4,0.5,1,1,3,3,1,1,4,10,2.0,3.6,1.8,1.8,982.58,1029.92,0,0,0
75,WC-1950,1950 FIFA World Cup,M-1950-22,Uruguay v Brazil,Uruguay,Brazil,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-81,Uruguay,URY,T-09,Brazil,BRA,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1.0,2.0,1950,4.5,5.0,0.75,0.6667,4,1,0,4,1,0,13,13,4.6,1.4,4.2,0.8,1081.77,1074.97,0,0,0
76,WC-1954,1954 FIFA World Cup,M-1954-01,Brazil v Mexico,Brazil,Mexico,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,BRA,T-44,Mexico,MEX,50,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,5.0,28.0,1954,5.0,0.8,0.3333,0.0,3,1,1,0,0,5,10,0,3.6,1.2,1.0,3.8,1060.26,921.25,1,0,0
77,WC-1954,1954 FIFA World Cup,M-1954-02,Yugoslavia v France,Yugoslavia,France,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-84,Yugoslavia,YUG,T-28,France,FRA,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,6.0,12.0,1954,3.0,2.5,0.3333,0.5,3,0,2,1,0,4,9,3,2.4,1.8,1.2,1.8,1024.94,973.74,0,0,0
78,WC-1954,1954 FIFA World Cup,M-1954-03,Austria v Scotland,Austria,Scotland,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-62,Scotland,SCO,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,4.0,14.0,1954,3.5,2.2,0.8,0.0,2,0,2,0,0,0,6,0,1.75,1.75,0.0,0.0,999.41,1000.0,0,0,0
79,WC-1954,1954 FIFA World Cup,M-1954-04,Uruguay v Czechoslovakia,Uruguay,Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-81,Uruguay,URY,T-20,Czechoslovakia,CSK,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,13.0,1954,4.5,2.8,0.6,0.0,4,1,0,2,1,2,13,7,3.8,1.4,1.8,1.2,1096.47,1024.56,0,0,0
80,WC-1954,1954 FIFA World Cup,M-1954-05,Switzerland v Italy,Switzerland,Italy,group stage,Group 4,1,0,0,0,1954-06-17,17:50,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,9.0,8.0,1954,2.0,4.2,0.5,0.3333,2,1,2,4,0,1,7,12,1.6,2.0,2.6,1.4,1002.39,1100.45,0,0,0
81,WC-1954,1954 FIFA World Cup,M-1954-06,Hungary v South Korea,Hungary,South Korea,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-34,Hungary,HUN,T-69,South Korea,KOR,90,9,0,9,-9,0,0,0-0,0,0,home team win,1,0,0,2.0,40.0,1954,6.0,0.6,0.8,0.0,3,0,2,0,0,0,9,0,3.2,1.4,0.0,0.0,1031.75,1000.0,0,0,0
82,WC-1954,1954 FIFA World Cup,M-1954-07,West Germany v Turkey,West Germany,Turkey,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,1.0,20.0,1954,5.5,1.2,0.8333,0.3333,2,1,2,0,0,0,7,0,1.8,2.2,0.0,0.0,1011.53,1000.0,0,0,0
83,WC-1954,1954 FIFA World Cup,M-1954-08,England v Belgium,England,Belgium,group stage,Group 4,1,0,0,0,1954-06-17,18:10,S-176,St. Jakob Stadium,Basel,Switzerland,T-27,England,ENG,T-06,Belgium,BEL,44,4,4,0,0,1,0,0-0,0,0,draw,0,0,1,7.0,15.0,1954,4.8,1.8,0.3333,0.0,1,0,2,0,0,4,3,0,0.6667,0.6667,0.75,3.0,985.54,941.94,0,0,0
84,WC-1954,1954 FIFA World Cup,M-1954-09,Uruguay v Scotland,Uruguay,Scotland,group stage,Group 3,1,0,0,0,1954-06-19,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-62,Scotland,SCO,70,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,3.0,14.0,1954,4.5,2.2,0.6,0.0,4,1,0,0,0,1,13,0,3.4,1.0,0.0,1.0,1108.41,984.97,0,0,0
85,WC-1954,1954 FIFA World Cup,M-1954-10,Brazil v Yugoslavia,Brazil,Yugoslavia,group stage,Group 1,1,0,0,0,1954-06-19,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-09,Brazil,BRA,T-84,Yugoslavia,YUG,11,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,5.0,6.0,1954,5.0,3.0,0.3333,0.3333,4,0,1,3,0,2,12,9,4.2,0.8,1.8,1.8,1069.56,1037.74,1,1,0
86,WC-1954,1954 FIFA World Cup,M-1954-11,Austria v Czechoslovakia,Austria,Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-19,17:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-20,Czechoslovakia,CSK,50,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,4.0,13.0,1954,3.5,2.8,0.8,0.0,3,0,2,1,1,3,9,4,1.6,1.4,1.2,1.4,1014.44,1012.62,0,0,0
87,WC-1954,1954 FIFA World Cup,M-1954-12,France v Mexico,France,Mexico,group stage,Group 1,1,0,0,0,1954-06-19,17:10,S-178,Charmilles Stadium,Geneva,Switzerland,T-28,France,FRA,T-44,Mexico,MEX,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,12.0,28.0,1954,2.5,0.8,0.5,0.0,1,0,4,0,0,5,3,0,1.2,1.8,1.0,4.2,960.94,911.95,1,0,0
88,WC-1954,1954 FIFA World Cup,M-1954-13,Hungary v West Germany,Hungary,West Germany,group stage,Group 2,1,0,0,0,1954-06-20,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-34,Hungary,HUN,T-83,West Germany,DEU,83,8,3,5,-5,0,0,0-0,0,0,home team win,1,0,0,2.0,1.0,1954,6.0,5.5,0.8,0.8333,4,0,1,2,1,2,12,7,4.8,1.0,2.2,2.2,1045.38,1026.03,0,0,0
89,WC-1954,1954 FIFA World Cup,M-1954-14,Turkey v South Korea,Turkey,South Korea,group stage,Group 2,1,0,0,0,1954-06-20,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-77,Turkey,TUR,T-69,South Korea,KOR,70,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,20.0,40.0,1954,1.2,0.6,0.3333,0.0,0,0,1,0,0,1,0,0,1.0,4.0,0.0,9.0,985.5,986.37,0,0,0
90,WC-1954,1954 FIFA World Cup,M-1954-15,Italy v Belgium,Italy,Belgium,group stage,Group 4,1,0,0,0,1954-06-20,17:00,S-180,Cornaredo Stadium,Lugano,Switzerland,T-39,Italy,ITA,T-06,Belgium,BEL,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,8.0,15.0,1954,4.2,1.8,0.3333,0.0,3,0,2,0,1,4,9,1,2.2,1.6,1.4,3.2,1081.32,943.81,0,0,0
91,WC-1954,1954 FIFA World Cup,M-1954-16,England v Switzerland,England,Switzerland,group stage,Group 4,1,0,0,0,1954-06-20,17:10,S-177,Wankdorf Stadium,Bern,Switzerland,T-27,England,ENG,T-73,Switzerland,CHE,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,7.0,9.0,1954,4.8,2.0,0.3333,0.5,1,1,2,2,1,2,4,7,1.5,1.5,1.2,1.8,983.67,1021.52,0,0,0
92,WC-1954,1954 FIFA World Cup,M-1954-17,West Germany v Turkey,West Germany,Turkey,group stage,Group 2,1,0,0,0,1954-06-23,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,72,7,2,5,-5,0,0,0-0,0,0,home team win,1,0,0,1.0,20.0,1954,5.5,1.2,0.8333,0.3333,2,1,2,1,0,1,7,3,2.6,3.2,4.0,2.0,1011.87,1000.54,1,0,0
93,WC-1954,1954 FIFA World Cup,M-1954-18,Switzerland v Italy,Switzerland,Italy,group stage,Group 4,1,0,0,0,1954-06-23,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,9.0,8.0,1954,2.0,4.2,0.5,0.3333,2,1,2,3,0,2,7,9,1.2,1.8,2.6,1.6,1004.89,1090.68,1,0,0
94,WC-1954,1954 FIFA World Cup,M-1954-19,Austria v Switzerland,Austria,Switzerland,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-05,Austria,AUT,T-73,Switzerland,CHE,75,7,5,2,-2,0,0,0-0,0,0,home team win,1,0,0,4.0,9.0,1954,3.5,2.0,0.8,0.5,3,0,2,3,1,1,9,10,2.0,1.0,2.0,1.4,1029.36,1023.52,0,0,0
95,WC-1954,1954 FIFA World Cup,M-1954-20,Uruguay v England,Uruguay,England,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-27,England,ENG,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,7.0,1954,4.5,4.8,0.6,0.3333,4,1,0,2,1,2,13,7,3.2,1.0,1.6,1.2,1118.3,1000.3,0,0,0
96,WC-1954,1954 FIFA World Cup,M-1954-21,Hungary v Brazil,Hungary,Brazil,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-34,Hungary,HUN,T-09,Brazil,BRA,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,2.0,5.0,1954,6.0,5.0,0.8,0.3333,4,0,1,3,1,1,12,10,5.2,1.6,4.0,1.0,1059.55,1068.19,0,0,0
97,WC-1954,1954 FIFA World Cup,M-1954-22,West Germany v Yugoslavia,West Germany,Yugoslavia,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1.0,6.0,1954,5.5,3.0,0.8333,0.3333,2,1,2,3,1,1,7,10,3.4,3.2,1.8,0.8,1026.38,1039.11,0,0,0
98,WC-1954,1954 FIFA World Cup,M-1954-23,Hungary v Uruguay,Hungary,Uruguay,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-34,Hungary,HUN,T-81,Uruguay,URY,42,4,2,2,-2,1,0,0-0,0,0,home team win,1,0,0,2.0,3.0,1954,6.0,4.5,0.8,0.6,4,0,1,5,0,0,12,15,5.6,2.0,3.6,1.0,1074.92,1128.39,0,0,0
99,WC-1954,1954 FIFA World Cup,M-1954-24,West Germany v Austria,West Germany,Austria,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-83,West Germany,DEU,T-05,Austria,AUT,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,1.0,4.0,1954,5.5,3.5,0.8333,0.8,3,0,2,3,0,2,9,9,3.6,3.0,3.0,1.8,1041.93,1044.1,1,0,0
100,WC-1954,1954 FIFA World Cup,M-1954-25,Austria v Uruguay,Austria,Uruguay,third-place match,not applicable,0,1,0,0,1954-07-03,17:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-81,Uruguay,URY,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,4.0,3.0,1954,3.5,4.5,0.8,0.6,3,0,2,4,0,1,9,12,3.2,2.8,3.4,1.4,1029.01,1111.1,0,0,0
101,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,West Germany,Hungary,final,not applicable,0,1,0,0,1954-07-04,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-34,Hungary,HUN,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1.0,2.0,1954,5.5,6.0,0.8333,0.8,4,0,1,4,0,1,12,12,4.4,2.4,5.4,2.2,1057.02,1092.21,0,1,0
102,WC-1958,1958 FIFA World Cup,M-1958-01,Sweden v Mexico,Sweden,Mexico,group stage,Group 3,1,0,0,0,1958-06-08,14:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-44,Mexico,MEX,30,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,3.0,25.0,1958,4.0,1.0,0.6667,0.0,2,1,2,0,0,5,7,0,2.2,3.0,0.8,3.6,999.62,899.05,0,0,0
103,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,Argentina,West Germany,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-03,Argentina,ARG,T-83,West Germany,DEU,13,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,9.0,2.0,1958,5.0,6.5,0.3333,0.3333,3,0,2,4,0,1,9,12,3.8,2.4,4.2,2.6,1025.68,1073.54,0,0,0
104,WC-1958,1958 FIFA World Cup,M-1958-03,Northern Ireland v Czechoslovakia,Northern Ireland,Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-167,Örjans Vall,Halmstad,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,16.0,11.0,1958,2.0,3.0,0.4,0.25,0,0,0,1,1,3,0,4,0.0,0.0,1.0,2.0,1000.0,997.7,0,0,0
105,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,France,Paraguay,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-28,France,FRA,T-53,Paraguay,PRY,73,7,3,4,-4,0,0,0-0,0,0,home team win,1,0,0,4.0,22.0,1958,4.5,1.2,0.6667,0.3333,2,0,3,1,1,2,6,4,1.8,2.0,0.75,1.75,973.84,989.67,0,0,0
106,WC-1958,1958 FIFA World Cup,M-1958-05,Yugoslavia v Scotland,Yugoslavia,Scotland,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-175,Arosvallen,Västerås,Sweden,T-84,Yugoslavia,YUG,T-62,Scotland,SCO,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,6.0,17.0,1958,3.5,2.5,0.25,0.0,2,1,2,0,0,2,7,0,1.2,1.2,0.0,4.0,1023.56,975.09,0,0,0
107,WC-1958,1958 FIFA World Cup,M-1958-06,Hungary v Wales,Hungary,Wales,group stage,Group 3,1,0,0,0,1958-06-08,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,8.0,20.0,1958,4.0,2.2,0.25,0.2,4,0,1,0,0,0,12,0,5.4,2.0,0.0,0.0,1075.7,1000.0,0,0,0
108,WC-1958,1958 FIFA World Cup,M-1958-07,Brazil v Austria,Brazil,Austria,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-174,Rimnersvallen,Uddevalla,Sweden,T-09,Brazil,BRA,T-05,Austria,AUT,30,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1.0,12.0,1958,8.0,2.8,0.8333,0.0,2,1,2,4,0,1,7,12,3.0,1.6,3.4,2.4,1052.82,1047.49,0,0,0
109,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,Soviet Union,England,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,5.0,7.0,1958,5.0,5.5,0.4,0.0,0,0,0,1,1,3,0,4,0.0,0.0,1.6,2.0,1000.0,990.2,0,0,0
110,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,Argentina,Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-167,Örjans Vall,Halmstad,Sweden,T-03,Argentina,ARG,T-50,Northern Ireland,NIR,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,9.0,16.0,1958,5.0,2.0,0.3333,0.4,2,0,3,1,0,0,6,3,2.8,2.4,1.0,0.0,1012.73,1014.9,0,0,0
111,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,West Germany,Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-168,Olympia,Helsingborg,Sweden,T-83,West Germany,DEU,T-20,Czechoslovakia,CSK,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2.0,11.0,1958,6.5,3.0,0.3333,0.25,5,0,0,0,1,4,15,1,4.2,1.2,0.4,2.2,1086.48,982.8,0,1,0
112,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,Paraguay,Scotland,group stage,Group 2,1,0,0,0,1958-06-11,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-53,Paraguay,PRY,T-62,Scotland,SCO,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,22.0,17.0,1958,1.2,2.5,0.3333,0.0,1,1,3,0,1,2,4,1,1.2,2.8,0.3333,3.0,973.98,977.17,0,0,0
